Id	idConcept	N1	N2	N3	N4	N5	N6	UF1	UF2	UF3	UF4	UF5	RT1	RT2	RT3	RT4	RT5	RT6	RT7	LANG1	LANG2	LANG3	LANG4	LANG5	LANG6	NOTE1	NOTE2	
132	12930			Saône Rhône				Saône-Rhône												Saona Ródano(es)	Saône Rhône(en)	Saône Rhône(it)	Saône-Rhône-cultuur(nl)	Saône-Rhône-Kultur(de)	سون رون(ar)	Faciès régional du Chalcolithique moyen de l'est de la France et de Suisse romande (IIIe millénaire). Cette culture évolue suivant les régions à partir du Chasséen ou du Cortaillod et entretient des relations avec le Horgen, le Seine-Oise-Marne, Le Grod et Ferrières (Leroi-Gourhan 1994, 988-990).	
133	24605			Sépultures en Fosse				Tombes en Fosse												Grubengrabkultur(de)	kuilgrafcultuur(nl)	Pit Grave Culture(en)	Sepolture a fossa(it)	Sepulcros de fosa(es)	قبور الدفن الترابي(ar)	Les seuls témoins de cette culture du Néolithique moyen et récent sont des tombes individuelles en pleine terre protégées ou non par des dalles, formant de véritables coffres dans la région de Solsona en Catalogne. Ces sépultures sont souvent regroupées en nécropoles comme à Bovila Madurel. (Leroi-Gourhan 1994, 1104)	
134	24566			Serra d'Alto culture																Serra d'Alto cultura(it)	Serra d'Alto culture(en)	Serra d'Alto culture(es)	Serra d'Alto-cultuur(nl)	Serra d'Alto-Kultur(de)	ثقافة سيررا دالتو(ar)	Nom d'un village du sud de l'Italie, daté de la fin du IVe millénaire av. J.-C. Les cabanes de plan circulaire sont, en partie, creusées dans le sol. Des fosses sépulcrales ont été aménagées dans l'habitat et des tombes ont aussi été creusées dans le roc. Cette culture est répandue dans toute l'Italie du Sud. Elle est attestée en Sicile, à Lipari où elle est située entre la culture à poterie peinte trichrome et celle de Diana. (Leroi-Gourhan 1994, 1004)	
135	24125			Sesklo culture																cultura de Sesclo(es)	Sesklo cultura(it)	Sesklo culture(en)	Sesklo-cultuur(nl)	Sesklo-Kultur(de)	ثقافة سيسكلو(ar)	Culture à céramique du Néolithique ancien de Grèce du Nord et principalement de Thessalie (début du Ve millénaire) (Leroi-Gourhan 1994,1005)	
136	12913			SOM				Seine-Oise-Marne												SOM(en)	SOM(es)	SOM(it)	SOM(nl)	SOM-Kultur(de)	س و م(ar)	Ce terme désigne depuis 1950 le faciès culturel des offrandes trouvées dans les hypogées de la Marne et dans les allées couvertes du Bassin parisien. Elle s'étend de 2500 à 2100 avant notre ère. (Leroi-Gourhan 1994,1000)	
137	12940			Starčevo culture				Starceviens	Starčevo				Criș culture	Körös culture						Starcevo(en)	Starcevo(es)	Starcevo(it)	Starcevo-cultuur(nl)	Starcevo-Kultur(de)	ثقافة ستارشيفو(ar)	La plus ancienne culture néolithique (VIe millénaire) de la moitié occidentale de la péninsule Balkanique. Elle se caractérise par des formes céramiques hémisphériques à pied haut et creux, par une poterie grossière décorée d'impressions ou de coulées de barbotine et par une céramique fine peinte. (Leroi-Gourhan 1994, 1036-1037)	
138	150059			Stoicani-Aldeni culture				Aldeni culture					Néolithique final							ثقافة ستويكاني ـ ألديني(ar)						Culture du Néolithique final et du Chalcolithique identifiée en Roumanie. (Rameau)	
139	178265			Tasien																cultura tasiana(it)	Tasa-Kultur(de)	Tasian culture(en)				Faciès culturel identifié et nommé par G. Brunton à Deir Tasa, en Haute-Égypte. Il clôture apperemment les temps néolithiques et précède dans la même région le Badarien. (Leroi-Gourhan, Dictionnaire de la Préhistoire, 1994, p. 1071)	
140	24587			Tiszapolgar																Tiszapolgar(en)	Tiszapolgar(es)	Tiszapolgar(it)	Tiszapolgar-cultuur(nl)	Tiszapolgar-Kultur(de)	تيزابولغار(ar)	Culture du Chalcolithique ancien (IVe millénaire) de Hongrie également attestée en Slovaquie et dans le nord-est de la Yougoslavie. Elle fait suite à la culture de la Tisza et débouche sur la culture de Bodrogkeresztúr (Leroi-Gourhan 1994, 1098)	
141	24606			Tombes à Fosse																cultura de Fosas(es)	Fossa-cultuur(nl)	Fossakultur(de)	Fossakultur(en)	Tombe a fossa cultura(it)	مدافن حُفَر(ar)	Culture du Chalcolithique moyen du sud-ouest de l'ancienne URSS (IIIe millénaire). Son nom provient des chambres funéraires recouverts d'un tumulus dans lesquelles sont inhumés les morts.(Leroi-Gourhan 1994, 1104).	
142	19336			TRBK				Gobelets en entonnoir	Trichterbecher Kulturen	Vases à entonnoir culture										Bicchiere imbutiforme(it)	Funnelbeaker culture(en)	TRBK(es)	Trechterbekercultuur(nl)	Trichterbecherkultur(de)	تي آربي كا(ar)	Des poterie à haut col évasé ou  gobelets en entonnoir  caractérisent les cultures du Néolithique final et du Chalcolithique (IIIe millénaire avant notre ère) dans une zone comprenant la Scandinavie méridionale, la Pologne, l'Allemagne du Nord et les Pays-Bas. (Leroi-Gourhan 1994, 451)	
143	21688			Treilles culture																cultura Treilles(es)	Treilles cultura(it)	Treilles culture(en)	Treilles-cultuur(nl)	Treilles-Kultur(de)	ثقافة تري(ar)	Cette culture chalcolithique tire son nom de la grotte de la commune de Saint-Jean-Saint-Paul (Aveyron) ; Elle a été également reconnue en Lozère, dans les grottes surtout, dans des sépultures collectives parfois mégalithiques et dans quelques habitats de plein air. (Leroi-Gourhan 1994, 1115)	
144	156051			Uruk culture									période d'Uruk														
145	21707			Vases à bouche carrée																Bocca Quadrata-cultuur(nl)	Square-mouthed pots culture(en)	Vasi a bocca quadrata(it)	Vasi a bocca quadrata-Kultur(de)	Vasos de boca cuadrada(es)	جِرار مربعة الفوهة(ar)	Cette culture est reconnue dans l'Italie du Nord depuis la Yougoslavie septentrionale jusqu'en Ligurie. Elle se développe au IVe millénaire av. J.-C. Les villages regroupaient des maison rondes avec des assises en pierre. L'agriculture et l'élevage ont été pratiqués. Les squelettes humains ont été trouvés repliés dans des fosses entourées ou non de dalles, aménagées en plein air ou dans des grottes. L'industrie lithique comprend des trapèzes à retouche abruptes, des lames retouchées en couteaux, des pointes à retouches envahissantes et des pierres polies. Les vases en céramique les plus caractéristiques ont une panse biconique, un fond plat et un col évasé  à bouche carrée . Ils sont souvent décorés de motifs gravés, échelles verticales, triangles, losanges ou chevrons hachurés, méandres ou spirales. Des cachets de terre cuite et des statuettes féminines sont aussi typiques de cette culture. (Leroi-Gourhn 1994, 1146)	
146	19347			Vérazien																Veraza culture(en)	Veraza-Gruppe(de)	Vérazien(nl)	Verazien cultura(it)	Veraziense(es)	ثقافة فيرازي(ar)	La culture de Véraza appartient au Néolithique récent. Elle se développe vers le milieu du IIIe millénaire avant notre ère dans l'Aude et le Roussillon. L'outillage lithique comprend des lames de faucille, des couteaux taillés dans un silex en plaquette. Les haches polies sont en roche dure. La poterie présente quelques caractères originaux comme la superposition des boutons sur la paroi de jarres cylindriques, la fréquente utilisation de cordons lisses sur les jarres sphériques ou l'application des végétaux sur la pâte fraiche. Le cuivre fait son apparition dans cette culture en cours de  chalcolithisation . (Leroi-Gourhan 1994, 1150)	
147	35357			Vienne-Charente																Vienne-Charente(nl)	فيينا ـ شارانت(ar)					Groupe du néolithique récent (3500-3000 avant J.-C.) du centre-ouest de France (Ard, V. :  Analyse technologique des céramiques provenant d’enceintes fossoyées du Néolithique récent du centre-ouest de la France attribuées au groupe Vienne-Charente (3500-2900 av. J.-C.) in : Nouvelles de l'archéologie, 119 (2010) p. 37-41	
148	19337			Villeneuve-Saint-Germain culture																cultura Villeneuve-Saint-Germain(es)	Villeneuve-Saint-Germain cultura(it)	Villeneuve-Saint-Germain culture(en)	Villeneuve-Saint-Germain cultuur(nl)	Villeneuve-Saint-Germain Kultur(de)	فيلنوف ـ سان ـ جيرمان(ar)	Groupe néolithique représentant dans le Bassin parisien une évolution régionale de la colonisation rubanée (IVe millénaire) contemporaine du groupe Grossgartach. Il poursuit la plupart des traits culturel du groupe Rubané. Les formes céramiques reprennent à la fois les traditions rubanées (décor au peigne, motifs en chevrons) et celles de la céramique du Limbourg (motifs en arête de poisson, dégraissant à l'os pilé). (Leroi-Gourhan 1994, 1159)	
149	24564			Vinča culture																cultura de Vinca(es)	Vinca cultura(it)	Vinca culture(en)	Vinca-cultuur(nl)	Vinca-Kultur(de)	ثقافة فينتسا(ar)	Culture du Néolithique et du Chalcolithique yougoslaves (Ve et IVe millénaires), caractérisée par une poterie noire polie et des vases à profil aigu  caréné . D'après la stratigraphie du site éponyme, la période ancienne appartient au Néolithique moyen balkanique qui atteste un abandon du décor céramique peint au profit de surfaces sombres et lisses, parfois agrémentées de légères cannelures ou de rubans incisés. Cette culture s'étend sur l'ensemble de la Serbie ainsi qu'en Macédoine, dans le Banat roumain, la Transylvanie et le sud de la Hongrie. La période récente couvre le Néolithique récent et le Chalcolithique ancien. Les formes de la poterie évoluent peu durant cette phase. Les sites se fortifient dans les phases récente et la métallurgie fait son apparition. Le trait le plus remarquable de la culture Vinca rest sa plastique d'argile cuite, parmi les plus belles du Néolithique-Chalcolithique européens: visages allongés aux yeux globuleux, figurines assises, masques incisés et peints, etc. (Leroi-Gourhan 1994, 1161-1162)	
150	22588			Yarmoukien																Jarmuk-cultuur(nl)	Jarmuk-Kultur(de)	Yarmoukian(en)	Yarmoukiense(es)	Yarmukiano(it)	يرموكي(ar)	Terme crée en 1950 par M. Stékélis pour désigner le Néolithique trouvé à Shaar Hagolan. Cette culture est surtout connue dans le moyen vallée du Jourdain. L'industrie lithique est essentiellement laminaire. La céramique était monté sur une natte et cuite à l'air libre. Les décors sont fréquents incisés, peints ou combinant les deux techniques dans un style qui évoque Hassouna. (Leroi-Gourhan 1994, 1183)	
151	12995			Zlota				Culture de Zlota												Zlota(en)	Zlota(es)	Zlota(it)	Zlota(nl)	Zlota-Kultur(de)	زلوتا(ar)	Ce terme correspond à de plusieurs sites d'habitat et nécropoles appartenant à plusieurs phases et cultures du Chalcolithique. Dans 300 sépultures individuelles ou collectives, les femmes sont repliées sur le côté droit tandis que les hommes le sont sur le côté gauche. Le groupe de Zlota date d'environ de 2000 av. J.-C. (Leroi-Gourhan 1994, 1194)	
152	12857		Cultures paléolithiques										Paléolithique							Culturas paleolíticas(es)	Culture paleolitiche(it)	Palaeolithic cultures(en)	Paläolithische Kulturen(de)	paleolithische culturen(nl)	ثقافات الباليوليت(ar)		
153	12858			Cultures du Paléolithique inférieur									Paléolithique inférieur							Altpaläolithische Kulturen(de)	Culturas del Paleolítico inferior(es)	Culture del Paleolitico inferiore(it)	Lower Palaeolithic cultures(en)	Oud-Paleolithische culturen(nl)	ثقافات الباليوليت الأدنى(ar)		
154	12494				Abbevillien															Abbevillense(es)	Abbevillian(en)	Abbevilliano(it)	Abbevillien(de)	Abbevillien(nl)	آبفيلي(ar)	Terme aujourd'hui obsolète, l'Abbevilien a été défini par H. Breuil pour désigner des pièces lithiques jugées techniquement archaïques en référence à des bifaces, taillés au percuteur dur, trouvés dans la carrière Carpentier à Abbeville (Leroi-Gourhan 1994, 2 ; Boëda E. 2013, 68)	
155	12497				Acheuléen								Paléolithique inférieur							Achelense(es)	Acheulean(en)	Acheuleano(it)	Acheuléen(de)	Acheuléen(nl)	آشولي(ar)	Le terme Acheuléen a été créé par G. de Mortillet en 1872 pour désigner les industries à bifaces de la moyenne terrasse de la Somme à Saint-Acheul. Par extension le terme a été adopté pour désigner toute industrie à biface incluant parfois des objets très primitifs et qui ne sont pas nécessairement bifaciaux dans le sens strict de terme. Selon les auteurs, l’Acheuléen peut renvoyer à une signification technologique liée au développement des bifaces ou chrono-culturelle (Acheuléen ancien, moyen et supérieur) (Leroi-Gourhan 1994, 6 ; la Préhistoire dans le monde 1992, 301-302). Récemment, l'association des termes biface/Acheuléen est contestée par E. Boëda qui écrit :  ... Il faut dissocier une fois pour toutes la notion d’Acheuléen de celle du biface : il n'y a pas d’Acheuléen sans bifaces, en revanche, il existe  des bifaces dans d'autres cultures que l’Acheuléen... À Telarmachay au Perou (Lavallee D. et al. 1985), à Catalan-Chico : Paso Mendionda en Uruguay (Taddei A. 1987) sont décrits de véritables bifaces qui, dans d'autres contextes et d'autres circonstances, auraient été identifiés l'un en tant qu'Acheuléen évolué, l' autre en tant qu’Acheuléen archaïque. Mais le reste du matériel, composé d'outils  dont la mémoire épiphylogénétique nous est connue, nous empêche de le faire  (Boëda E. 2013, 61).	
156	12630				Clactonien								Paléolithique inférieur							Clactonian(en)	Clactoniano(it)	Clactonien(de)	Clactonien(nl)	Clactoniense(es)	كلاكتوني(ar)	Ce terme a été introduit par H. Breuil en 1932 à partir des artéfacts de Clacton-on-Sea (Angleterre). Il désigne les industries de l’Europe septentrionale contemporaines de l’Acheuléen mais qui en diffèrent par l'absence de bifaces (Leroi-Gourhan 1994, 256). Aucun argument n'a réellement permis de remettre en doute ce faciès mais il s'applique difficilement aux autres industries européennes  dépourvues de bifaces qui ont été décrites sous le terme de Tayacien  en Europe méridionale. (la Préhistoire dans le monde 1992, 304).	
